     ====> Interaction part
Nucleon-Nucleon interaction model: who knows?
Type of calculation: magical
Number and value of starting energies:   1
  0.000000E+00
Total number of twobody matx elements:         34320    5781    22758    5781                    
Matrix elements with the following legend, NOTE no hw/A for Hcom, pipj and rirj
      Tz      Parity    J2        a        b        c        d     <ab|V|cd>    <ab|0|cd>    <ab|0|cd>    <ab|0|cd>
       1        0        8        8       24       12       22    -0.457352     0.000000     0.000000     0.000000
       1        0        8        8       24       12       24    -0.378767     0.000000     0.000000     0.000000
       1        0        8        8       24       14       14    -1.327904     0.000000     0.000000     0.000000
       1        0        8        8       24       14       16    -0.888584     0.000000     0.000000     0.000000
       1        0        8        8       24       14       18    -0.122509     0.000000     0.000000     0.000000
       1        0        8        8       24       14       20     0.173214     0.000000     0.000000     0.000000
       1        0        8        8       24       16       16     0.202505     0.000000     0.000000     0.000000
       1        0        8        8       24       16       18     1.328962     0.000000     0.000000     0.000000
       1        0        8        8       24       22       22     0.687268     0.000000     0.000000     0.000000
       1        0        8        8       24       22       24    -0.205140     0.000000     0.000000     0.000000
       1        0        8        8       24       22       26    -0.164618     0.000000     0.000000     0.000000
       1        0        8        8       24       22       28    -0.271974     0.000000     0.000000     0.000000
       1        0        8        8       24       22       30    -0.340390     0.000000     0.000000     0.000000
       1        0        8        8       24       24       24     0.024373     0.000000     0.000000     0.000000
       1        0        8        8       24       24       26    -0.347961     0.000000     0.000000     0.000000
       1        0        8        8       24       24       28     0.177631     0.000000     0.000000     0.000000
       1        0        8        8       24       24       30    -0.371782     0.000000     0.000000     0.000000
       1        0        8        8       24       26       26     0.198183     0.000000     0.000000     0.000000
       1        0        8        8       24       26       28    -0.219983     0.000000     0.000000     0.000000
       1        0        8        8       26        8       26    -0.805666     0.000000     0.000000     0.000000
       1        0        8        8       26        8       28    -0.897759     0.000000     0.000000     0.000000
       1        0        8        8       26       10       22     0.160753     0.000000     0.000000     0.000000
       1        0        8        8       26       10       24    -0.095350     0.000000     0.000000     0.000000
       1        0        8        8       26       10       26     1.038201     0.000000     0.000000     0.000000
       1        0        8        8       26       12       22    -0.098895     0.000000     0.000000     0.000000
       1        0        8        8       26       12       24    -0.603096     0.000000     0.000000     0.000000
       1        0        8        8       26       14       14    -1.004941     0.000000     0.000000     0.000000
       1        0        8        8       26       14       16     0.349410     0.000000     0.000000     0.000000
       1        0        8        8       26       14       18    -1.710822     0.000000     0.000000     0.000000
       1        0        8        8       26       14       20    -0.040096     0.000000     0.000000     0.000000
       1        0        8        8       26       16       16    -0.187923     0.000000     0.000000     0.000000
       1        0        8        8       26       16       18     1.714351     0.000000     0.000000     0.000000
       1        0        8        8       26       22       22     0.192684     0.000000     0.000000     0.000000
       1        0        8        8       26       22       24     0.134709     0.000000     0.000000     0.000000
       1        0        8        8       26       22       26     0.185157     0.000000     0.000000     0.000000
       1        0        8        8       26       22       28     0.007261     0.000000     0.000000     0.000000
       1        0        8        8       26       22       30     0.091205     0.000000     0.000000     0.000000
       1        0        8        8       26       24       24     0.111494     0.000000     0.000000     0.000000
       1        0        8        8       26       24       26    -0.345373     0.000000     0.000000     0.000000
       1        0        8        8       26       24       28     0.350731     0.000000     0.000000     0.000000
       1        0        8        8       26       24       30    -0.316469     0.000000     0.000000     0.000000
       1        0        8        8       26       26       26    -0.239987     0.000000     0.000000     0.000000
       1        0        8        8       26       26       28    -0.460671     0.000000     0.000000     0.000000
       1        0        8        8       28        8       28    -1.738778     0.000000     0.000000     0.000000
       1        0        8        8       28       10       22    -0.372679     0.000000     0.000000     0.000000
       1        0        8        8       28       10       24    -0.569008     0.000000     0.000000     0.000000
       1        0        8        8       28       10       26     1.555550     0.000000     0.000000     0.000000
       1        0        8        8       28       12       22    -0.468032     0.000000     0.000000     0.000000
       1        0        8        8       28       12       24    -0.135093     0.000000     0.000000     0.000000
       1        0        8        8       28       14       14    -0.380064     0.000000     0.000000     0.000000
       1        0        8        8       28       14       16    -0.026696     0.000000     0.000000     0.000000
       1        0        8        8       28       14       18    -1.435900     0.000000     0.000000     0.000000
       1        0        8        8       28       14       20    -2.594478     0.000000     0.000000     0.000000
       1        0        8        8       28       16       16    -0.671058     0.000000     0.000000     0.000000
       1        0        8        8       28       16       18     0.945158     0.000000     0.000000     0.000000
       1        0        8        8       28       22       22     0.413751     0.000000     0.000000     0.000000
       1        0        8        8       28       22       24    -0.470288     0.000000     0.000000     0.000000
       1        0        8        8       28       22       26     0.464556     0.000000     0.000000     0.000000
       1        0        8        8       28       22       28     0.320824     0.000000     0.000000     0.000000
       1        0        8        8       28       22       30     0.378459     0.000000     0.000000     0.000000
       1        0        8        8       28       24       24     0.438677     0.000000     0.000000     0.000000
       1        0        8        8       28       24       26    -0.506721     0.000000     0.000000     0.000000
       1        0        8        8       28       24       28    -0.045154     0.000000     0.000000     0.000000
       1        0        8        8       28       24       30    -0.231644     0.000000     0.000000     0.000000
       1        0        8        8       28       26       26    -0.181401     0.000000     0.000000     0.000000
       1        0        8        8       28       26       28    -0.831941     0.000000     0.000000     0.000000
       1        0        8       10       22       10       22    -0.664035     0.000000     0.000000     0.000000
       1        0        8       10       22       10       24     0.706093     0.000000     0.000000     0.000000
       1        0        8       10       22       10       26    -0.578085     0.000000     0.000000     0.000000
       1        0        8       10       22       12       22     0.551718     0.000000     0.000000     0.000000
       1        0        8       10       22       12       24     0.237740     0.000000     0.000000     0.000000
       1        0        8       10       22       14       14    -0.091547     0.000000     0.000000     0.000000
       1        0        8       10       22       14       16     1.316229     0.000000     0.000000     0.000000
       1        0        8       10       22       14       18     0.048926     0.000000     0.000000     0.000000
       1        0        8       10       22       14       20     0.462581     0.000000     0.000000     0.000000
       1        0        8       10       22       16       16     0.581762     0.000000     0.000000     0.000000
       1        0        8       10       22       16       18    -0.684285     0.000000     0.000000     0.000000
       1        0        8       10       22       22       22     0.223681     0.000000     0.000000     0.000000
       1        0        8       10       22       22       24    -0.325464     0.000000     0.000000     0.000000
       1        0        8       10       22       22       26    -0.088679     0.000000     0.000000     0.000000
       1        0        8       10       22       22       28     0.343523     0.000000     0.000000     0.000000
       1        0        8       10       22       22       30     0.222534     0.000000     0.000000     0.000000
       1        0        8       10       22       24       24    -0.596748     0.000000     0.000000     0.000000
       1        0        8       10       22       24       26     0.219199     0.000000     0.000000     0.000000
       1        0        8       10       22       24       28    -0.083731     0.000000     0.000000     0.000000
       1        0        8       10       22       24       30     0.331572     0.000000     0.000000     0.000000
       1        0        8       10       22       26       26     0.003931     0.000000     0.000000     0.000000
       1        0        8       10       22       26       28     0.015420     0.000000     0.000000     0.000000
       1        0        8       10       24       10       24     0.098159     0.000000     0.000000     0.000000
       1        0        8       10       24       10       26    -0.196919     0.000000     0.000000     0.000000
       1        0        8       10       24       12       22    -1.068593     0.000000     0.000000     0.000000
       1        0        8       10       24       12       24     0.123451     0.000000     0.000000     0.000000
       1        0        8       10       24       14       14    -0.710127     0.000000     0.000000     0.000000
       1        0        8       10       24       14       16    -0.313270     0.000000     0.000000     0.000000
       1        0        8       10       24       14       18    -0.578368     0.000000     0.000000     0.000000
       1        0        8       10       24       14       20    -0.962642     0.000000     0.000000     0.000000
       1        0        8       10       24       16       16    -1.476498     0.000000     0.000000     0.000000
       1        0        8       10       24       16       18     0.096870     0.000000     0.000000     0.000000
       1        0        8       10       24       22       22     0.504487     0.000000     0.000000     0.000000
       1        0        8       10       24       22       24     0.288944     0.000000     0.000000     0.000000
       1        0        8       10       24       22       26     0.273270     0.000000     0.000000     0.000000
       1        0        8       10       24       22       28     0.089165     0.000000     0.000000     0.000000
       1        0        8       10       24       22       30     0.171367     0.000000     0.000000     0.000000
       1        0        8       10       24       24       24    -0.058181     0.000000     0.000000     0.000000
       1        0        8       10       24       24       26     0.038991     0.000000     0.000000     0.000000
       1        0        8       10       24       24       28    -0.018649     0.000000     0.000000     0.000000
       1        0        8       10       24       24       30     0.087835     0.000000     0.000000     0.000000
       1        0        8       10       24       26       26     0.013132     0.000000     0.000000     0.000000
       1        0        8       10       24       26       28     0.152650     0.000000     0.000000     0.000000
       1        0        8       10       26       10       26    -0.990365     0.000000     0.000000     0.000000
       1        0        8       10       26       12       22     0.531922     0.000000     0.000000     0.000000
       1        0        8       10       26       12       24     0.457162     0.000000     0.000000     0.000000
       1        0        8       10       26       14       14    -0.204895     0.000000     0.000000     0.000000
       1        0        8       10       26       14       16     1.238300     0.000000     0.000000     0.000000
       1        0        8       10       26       14       18     0.628971     0.000000     0.000000     0.000000
       1        0        8       10       26       14       20     1.340253     0.000000     0.000000     0.000000
       1        0        8       10       26       16       16    -0.091419     0.000000     0.000000     0.000000
       1        0        8       10       26       16       18    -2.197765     0.000000     0.000000     0.000000
       1        0        8       10       26       22       22    -0.018349     0.000000     0.000000     0.000000
       1        0        8       10       26       22       24    -0.798458     0.000000     0.000000     0.000000
       1        0        8       10       26       22       26    -0.505579     0.000000     0.000000     0.000000
       1        0        8       10       26       22       28    -0.324458     0.000000     0.000000     0.000000
       1        0        8       10       26       22       30    -0.434595     0.000000     0.000000     0.000000
       1        0        8       10       26       24       24     0.046359     0.000000     0.000000     0.000000
       1        0        8       10       26       24       26     0.032086     0.000000     0.000000     0.000000
       1        0        8       10       26       24       28    -0.561892     0.000000     0.000000     0.000000
       1        0        8       10       26       24       30     0.264411     0.000000     0.000000     0.000000
       1        0        8       10       26       26       26     0.055476     0.000000     0.000000     0.000000
       1        0        8       10       26       26       28     0.308155     0.000000     0.000000     0.000000
       1        0        8       12       22       12       22    -0.978890     0.000000     0.000000     0.000000
       1        0        8       12       22       12       24    -1.209469     0.000000     0.000000     0.000000
       1        0        8       12       22       14       14     0.017413     0.000000     0.000000     0.000000
       1        0        8       12       22       14       16    -0.529386     0.000000     0.000000     0.000000
       1        0        8       12       22       14       18    -0.998460     0.000000     0.000000     0.000000
       1        0        8       12       22       14       20    -2.187509     0.000000     0.000000     0.000000
       1        0        8       12       22       16       16    -0.856834     0.000000     0.000000     0.000000
       1        0        8       12       22       16       18     1.130103     0.000000     0.000000     0.000000
       1        0        8       12       22       22       22    -0.208214     0.000000     0.000000     0.000000
       1        0        8       12       22       22       24     0.238002     0.000000     0.000000     0.000000
       1        0        8       12       22       22       26     0.181208     0.000000     0.000000     0.000000
       1        0        8       12       22       22       28     0.198744     0.000000     0.000000     0.000000
       1        0        8       12       22       22       30     0.134691     0.000000     0.000000     0.000000
       1        0        8       12       22       24       24     0.711973     0.000000     0.000000     0.000000
       1        0        8       12       22       24       26    -0.318336     0.000000     0.000000     0.000000
       1        0        8       12       22       24       28     0.150417     0.000000     0.000000     0.000000
       1        0        8       12       22       24       30     0.162575     0.000000     0.000000     0.000000
       1        0        8       12       22       26       26     0.097938     0.000000     0.000000     0.000000
       1        0        8       12       22       26       28     0.047502     0.000000     0.000000     0.000000
       1        0        8       12       24       12       24    -0.708445     0.000000     0.000000     0.000000
       1        0        8       12       24       14       14    -0.914303     0.000000     0.000000     0.000000
       1        0        8       12       24       14       16    -0.351366     0.000000     0.000000     0.000000
       1        0        8       12       24       14       18    -1.322467     0.000000     0.000000     0.000000
       1        0        8       12       24       14       20    -0.429890     0.000000     0.000000     0.000000
       1        0        8       12       24       16       16     0.258445     0.000000     0.000000     0.000000
       1        0        8       12       24       16       18     2.008472     0.000000     0.000000     0.000000
       1        0        8       12       24       22       22     0.741793     0.000000     0.000000     0.000000
       1        0        8       12       24       22       24     0.118676     0.000000     0.000000     0.000000
       1        0        8       12       24       22       26     0.498391     0.000000     0.000000     0.000000
       1        0        8       12       24       22       28     0.055300     0.000000     0.000000     0.000000
       1        0        8       12       24       22       30    -0.162575     0.000000     0.000000     0.000000
       1        0        8       12       24       24       24    -0.357305     0.000000     0.000000     0.000000
       1        0        8       12       24       24       26    -0.139763     0.000000     0.000000     0.000000
       1        0        8       12       24       24       28     0.179696     0.000000     0.000000     0.000000
       1        0        8       12       24       24       30    -0.171044     0.000000     0.000000     0.000000
       1        0        8       12       24       26       26     0.050041     0.000000     0.000000     0.000000
       1        0        8       12       24       26       28     0.065283     0.000000     0.000000     0.000000
       1        0        8       14       14       14       14    -0.672190     0.000000     0.000000     0.000000
       1        0        8       14       14       14       16    -0.536990     0.000000     0.000000     0.000000
       1        0        8       14       14       14       18    -0.363407     0.000000     0.000000     0.000000
       1        0        8       14       14       14       20    -0.461922     0.000000     0.000000     0.000000
       1        0        8       14       14       16       16    -0.357395     0.000000     0.000000     0.000000
       1        0        8       14       14       16       18     0.393420     0.000000     0.000000     0.000000
       1        0        8       14       14       22       22    -1.588531     0.000000     0.000000     0.000000
       1        0        8       14       14       22       24     0.753574     0.000000     0.000000     0.000000
       1        0        8       14       14       22       26    -0.408409     0.000000     0.000000     0.000000
       1        0        8       14       14       22       28     0.323640     0.000000     0.000000     0.000000
       1        0        8       14       14       22       30     0.333308     0.000000     0.000000     0.000000
       1        0        8       14       14       24       24     0.025352     0.000000     0.000000     0.000000
       1        0        8       14       14       24       26     0.343719     0.000000     0.000000     0.000000
       1        0        8       14       14       24       28    -0.250538     0.000000     0.000000     0.000000
       1        0        8       14       14       24       30     0.335383     0.000000     0.000000     0.000000
       1        0        8       14       14       26       26    -0.352668     0.000000     0.000000     0.000000
       1        0        8       14       14       26       28     0.078429     0.000000     0.000000     0.000000
       1        0        8       14       16       14       16    -0.466711     0.000000     0.000000     0.000000
       1        0        8       14       16       14       18    -0.202331     0.000000     0.000000     0.000000
       1        0        8       14       16       14       20     0.003055     0.000000     0.000000     0.000000
       1        0        8       14       16       16       16    -0.730120     0.000000     0.000000     0.000000
       1        0        8       14       16       16       18     0.940074     0.000000     0.000000     0.000000
       1        0        8       14       16       22       22     0.216424     0.000000     0.000000     0.000000
       1        0        8       14       16       22       24    -1.788250     0.000000     0.000000     0.000000
       1        0        8       14       16       22       26    -0.324219     0.000000     0.000000     0.000000
       1        0        8       14       16       22       28    -1.015124     0.000000     0.000000     0.000000
       1        0        8       14       16       22       30    -0.313131     0.000000     0.000000     0.000000
       1        0        8       14       16       24       24     0.097928     0.000000     0.000000     0.000000
       1        0        8       14       16       24       26     0.227726     0.000000     0.000000     0.000000
       1        0        8       14       16       24       28     0.419226     0.000000     0.000000     0.000000
       1        0        8       14       16       24       30    -0.389374     0.000000     0.000000     0.000000
       1        0        8       14       16       26       26     0.258654     0.000000     0.000000     0.000000
       1        0        8       14       16       26       28    -0.524470     0.000000     0.000000     0.000000
       1        0        8       14       18       14       18    -0.595016     0.000000     0.000000     0.000000
       1        0        8       14       18       14       20    -0.609440     0.000000     0.000000     0.000000
       1        0        8       14       18       16       16    -0.448898     0.000000     0.000000     0.000000
       1        0        8       14       18       16       18     1.287826     0.000000     0.000000     0.000000
       1        0        8       14       18       22       22     0.245784     0.000000     0.000000     0.000000
       1        0        8       14       18       22       24     0.044729     0.000000     0.000000     0.000000
       1        0        8       14       18       22       26    -1.225338     0.000000     0.000000     0.000000
       1        0        8       14       18       22       28     0.908965     0.000000     0.000000     0.000000
       1        0        8       14       18       22       30    -0.593739     0.000000     0.000000     0.000000
       1        0        8       14       18       24       24     0.310983     0.000000     0.000000     0.000000
       1        0        8       14       18       24       26    -0.722175     0.000000     0.000000     0.000000
       1        0        8       14       18       24       28    -0.023931     0.000000     0.000000     0.000000
       1        0        8       14       18       24       30     0.311016     0.000000     0.000000     0.000000
       1        0        8       14       18       26       26    -0.897045     0.000000     0.000000     0.000000
       1        0        8       14       18       26       28    -0.540260     0.000000     0.000000     0.000000
       1        0        8       14       20       14       20    -1.057993     0.000000     0.000000     0.000000
       1        0        8       14       20       16       16    -0.737412     0.000000     0.000000     0.000000
       1        0        8       14       20       16       18     1.289561     0.000000     0.000000     0.000000
       1        0        8       14       20       22       22     0.170914     0.000000     0.000000     0.000000
       1        0        8       14       20       22       24    -0.127273     0.000000     0.000000     0.000000
       1        0        8       14       20       22       26     0.141179     0.000000     0.000000     0.000000
       1        0        8       14       20       22       28    -1.220762     0.000000     0.000000     0.000000
       1        0        8       14       20       22       30    -1.340350     0.000000     0.000000     0.000000
       1        0        8       14       20       24       24     0.649499     0.000000     0.000000     0.000000
       1        0        8       14       20       24       26    -0.585596     0.000000     0.000000     0.000000
       1        0        8       14       20       24       28    -0.133989     0.000000     0.000000     0.000000
       1        0        8       14       20       24       30    -0.352556     0.000000     0.000000     0.000000
       1        0        8       14       20       26       26     0.202724     0.000000     0.000000     0.000000
       1        0        8       14       20       26       28    -1.417348     0.000000     0.000000     0.000000
       1        0        8       16       16       16       16    -0.075941     0.000000     0.000000     0.000000
       1        0        8       16       16       16       18    -0.178878     0.000000     0.000000     0.000000
       1        0        8       16       16       22       22     0.240008     0.000000     0.000000     0.000000
       1        0        8       16       16       22       24     0.313240     0.000000     0.000000     0.000000
       1        0        8       16       16       22       26     0.194180     0.000000     0.000000     0.000000
       1        0        8       16       16       22       28     0.028048     0.000000     0.000000     0.000000
       1        0        8       16       16       22       30     0.060343     0.000000     0.000000     0.000000
       1        0        8       16       16       24       24    -1.457504     0.000000     0.000000     0.000000
       1        0        8       16       16       24       26    -0.205508     0.000000     0.000000     0.000000
       1        0        8       16       16       24       28    -1.406529     0.000000     0.000000     0.000000
       1        0        8       16       16       24       30     0.038332     0.000000     0.000000     0.000000
       1        0        8       16       16       26       26    -0.091116     0.000000     0.000000     0.000000
       1        0        8       16       16       26       28    -0.046262     0.000000     0.000000     0.000000
       1        0        8       16       18       16       18    -0.950785     0.000000     0.000000     0.000000
       1        0        8       16       18       22       22    -0.415177     0.000000     0.000000     0.000000
       1        0        8       16       18       22       24    -0.625692     0.000000     0.000000     0.000000
       1        0        8       16       18       22       26    -0.678827     0.000000     0.000000     0.000000
       1        0        8       16       18       22       28    -0.114371     0.000000     0.000000     0.000000
       1        0        8       16       18       22       30    -0.111556     0.000000     0.000000     0.000000
       1        0        8       16       18       24       24     0.178019     0.000000     0.000000     0.000000
       1        0        8       16       18       24       26    -1.119391     0.000000     0.000000     0.000000
       1        0        8       16       18       24       28     0.217144     0.000000     0.000000     0.000000
       1        0        8       16       18       24       30    -1.432603     0.000000     0.000000     0.000000
       1        0        8       16       18       26       26     0.577350     0.000000     0.000000     0.000000
       1        0        8       16       18       26       28     1.310085     0.000000     0.000000     0.000000
       1        0        8       22       22       22       22    -0.581227     0.000000     0.000000     0.000000
       1        0        8       22       22       22       24    -0.247912     0.000000     0.000000     0.000000
       1        0        8       22       22       22       26    -0.235972     0.000000     0.000000     0.000000
       1        0        8       22       22       22       28    -0.245133     0.000000     0.000000     0.000000
       1        0        8       22       22       22       30    -0.303654     0.000000     0.000000     0.000000
       1        0        8       22       22       24       24    -0.320675     0.000000     0.000000     0.000000
       1        0        8       22       22       24       26     0.112568     0.000000     0.000000     0.000000
       1        0        8       22       22       24       28    -0.007510     0.000000     0.000000     0.000000
       1        0        8       22       22       24       30    -0.049457     0.000000     0.000000     0.000000
       1        0        8       22       22       26       26    -0.070355     0.000000     0.000000     0.000000
       1        0        8       22       22       26       28    -0.074509     0.000000     0.000000     0.000000
       1        0        8       22       24       22       24    -0.081625     0.000000     0.000000     0.000000
       1        0        8       22       24       22       26     0.074559     0.000000     0.000000     0.000000
       1        0        8       22       24       22       28     0.316865     0.000000     0.000000     0.000000
       1        0        8       22       24       22       30     0.313526     0.000000     0.000000     0.000000
       1        0        8       22       24       24       24    -0.557314     0.000000     0.000000     0.000000
       1        0        8       22       24       24       26     0.466642     0.000000     0.000000     0.000000
       1        0        8       22       24       24       28    -0.324897     0.000000     0.000000     0.000000
       1        0        8       22       24       24       30     0.569781     0.000000     0.000000     0.000000
       1        0        8       22       24       26       26    -0.082765     0.000000     0.000000     0.000000
       1        0        8       22       24       26       28     0.112999     0.000000     0.000000     0.000000
       1        0        8       22       26       22       26    -0.436125     0.000000     0.000000     0.000000
       1        0        8       22       26       22       28    -0.091092     0.000000     0.000000     0.000000
       1        0        8       22       26       22       30    -0.163042     0.000000     0.000000     0.000000
       1        0        8       22       26       24       24    -0.350646     0.000000     0.000000     0.000000
       1        0        8       22       26       24       26     0.624595     0.000000     0.000000     0.000000
       1        0        8       22       26       24       28    -0.532097     0.000000     0.000000     0.000000
       1        0        8       22       26       24       30     0.568966     0.000000     0.000000     0.000000
       1        0        8       22       26       26       26    -0.224569     0.000000     0.000000     0.000000
       1        0        8       22       26       26       28    -0.249917     0.000000     0.000000     0.000000
       1        0        8       22       28       22       28    -0.428890     0.000000     0.000000     0.000000
       1        0        8       22       28       22       30    -0.230752     0.000000     0.000000     0.000000
       1        0        8       22       28       24       24    -0.226374     0.000000     0.000000     0.000000
       1        0        8       22       28       24       26     0.195662     0.000000     0.000000     0.000000
       1        0        8       22       28       24       28    -0.476907     0.000000     0.000000     0.000000
       1        0        8       22       28       24       30     0.203195     0.000000     0.000000     0.000000
       1        0        8       22       28       26       26    -0.154623     0.000000     0.000000     0.000000
       1        0        8       22       28       26       28    -0.133236     0.000000     0.000000     0.000000
       1        0        8       22       30       22       30    -0.599381     0.000000     0.000000     0.000000
       1        0        8       22       30       24       24    -0.309653     0.000000     0.000000     0.000000
       1        0        8       22       30       24       26     0.277319     0.000000     0.000000     0.000000
       1        0        8       22       30       24       28    -0.565602     0.000000     0.000000     0.000000
       1        0        8       22       30       24       30     0.894970     0.000000     0.000000     0.000000
       1        0        8       22       30       26       26    -0.147221     0.000000     0.000000     0.000000
       1        0        8       22       30       26       28    -0.396268     0.000000     0.000000     0.000000
       1        0        8       24       24       24       24    -0.184162     0.000000     0.000000     0.000000
       1        0        8       24       24       24       26    -0.144579     0.000000     0.000000     0.000000
       1        0        8       24       24       24       28     0.001740     0.000000     0.000000     0.000000
       1        0        8       24       24       24       30    -0.096221     0.000000     0.000000     0.000000
       1        0        8       24       24       26       26     0.034112     0.000000     0.000000     0.000000
       1        0        8       24       24       26       28    -0.124724     0.000000     0.000000     0.000000
       1        0        8       24       26       24       26    -0.056079     0.000000     0.000000     0.000000
       1        0        8       24       26       24       28     0.235864     0.000000     0.000000     0.000000
       1        0        8       24       26       24       30    -0.221164     0.000000     0.000000     0.000000
       1        0        8       24       26       26       26     0.008034     0.000000     0.000000     0.000000
       1        0        8       24       26       26       28     0.317517     0.000000     0.000000     0.000000
       1        0        8       24       28       24       28    -0.055110     0.000000     0.000000     0.000000
       1        0        8       24       28       24       30    -0.054238     0.000000     0.000000     0.000000
       1        0        8       24       28       26       26    -0.167741     0.000000     0.000000     0.000000
       1        0        8       24       28       26       28    -0.149809     0.000000     0.000000     0.000000
       1        0        8       24       30       24       30    -0.399260     0.000000     0.000000     0.000000
       1        0        8       24       30       26       26     0.275142     0.000000     0.000000     0.000000
       1        0        8       24       30       26       28     0.305766     0.000000     0.000000     0.000000
       1        0        8       26       26       26       26    -0.441240     0.000000     0.000000     0.000000
       1        0        8       26       26       26       28    -0.781361     0.000000     0.000000     0.000000
       1        0        8       26       28       26       28    -1.718985     0.000000     0.000000     0.000000
       1        0       10        2       22        2       22    -1.109833     0.000000     0.000000     0.000000
       1        0       10        2       22        4       14    -2.279341     0.000000     0.000000     0.000000
       1        0       10        2       22        8       22     0.474475     0.000000     0.000000     0.000000
       1        0       10        2       22        8       24    -0.007588     0.000000     0.000000     0.000000
       1        0       10        2       22        8       26     0.369198     0.000000     0.000000     0.000000
       1        0       10        2       22       10       22     0.242363     0.000000     0.000000     0.000000
       1        0       10        2       22       10       24    -0.260377     0.000000     0.000000     0.000000
       1        0       10        2       22       12       22     0.033951     0.000000     0.000000     0.000000
       1        0       10        2       22       14       16     0.130126     0.000000     0.000000     0.000000
       1        0       10        2       22       14       18     0.467130     0.000000     0.000000     0.000000
       1        0       10        2       22       22       24    -0.077816     0.000000     0.000000     0.000000
       1        0       10        2       22       22       26    -0.309486     0.000000     0.000000     0.000000
       1        0       10        2       22       22       28     0.179943     0.000000     0.000000     0.000000
       1        0       10        2       22       22       30    -0.166638     0.000000     0.000000     0.000000
       1        0       10        2       22       24       26    -0.058002     0.000000     0.000000     0.000000
       1        0       10        2       22       24       28     0.238072     0.000000     0.000000     0.000000
       1        0       10        4       14        4       14    -1.215758     0.000000     0.000000     0.000000
       1        0       10        4       14        8       22    -0.229062     0.000000     0.000000     0.000000
       1        0       10        4       14        8       24     0.263686     0.000000     0.000000     0.000000
       1        0       10        4       14        8       26    -0.233415     0.000000     0.000000     0.000000
       1        0       10        4       14       10       22    -0.289135     0.000000     0.000000     0.000000
       1        0       10        4       14       10       24    -0.406388     0.000000     0.000000     0.000000
       1        0       10        4       14       12       22    -0.812076     0.000000     0.000000     0.000000
       1        0       10        4       14       14       16     0.200392     0.000000     0.000000     0.000000
       1        0       10        4       14       14       18     0.542628     0.000000     0.000000     0.000000
       1        0       10        4       14       22       24    -0.115086     0.000000     0.000000     0.000000
       1        0       10        4       14       22       26    -0.282907     0.000000     0.000000     0.000000
       1        0       10        4       14       22       28    -0.015193     0.000000     0.000000     0.000000
       1        0       10        4       14       22       30    -0.022692     0.000000     0.000000     0.000000
       1        0       10        4       14       24       26    -0.045594     0.000000     0.000000     0.000000
       1        0       10        4       14       24       28     0.374412     0.000000     0.000000     0.000000
       1        0       10        8       22        8       22    -0.686601     0.000000     0.000000     0.000000
       1        0       10        8       22        8       24     0.003371     0.000000     0.000000     0.000000
       1        0       10        8       22        8       26    -0.301906     0.000000     0.000000     0.000000
       1        0       10        8       22       10       22     0.062660     0.000000     0.000000     0.000000
       1        0       10        8       22       10       24     0.190220     0.000000     0.000000     0.000000
       1        0       10        8       22       12       22    -0.379837     0.000000     0.000000     0.000000
       1        0       10        8       22       14       16     0.649315     0.000000     0.000000     0.000000
       1        0       10        8       22       14       18     0.342443     0.000000     0.000000     0.000000
       1        0       10        8       22       22       24    -0.036705     0.000000     0.000000     0.000000
       1        0       10        8       22       22       26     0.248169     0.000000     0.000000     0.000000
       1        0       10        8       22       22       28    -0.044819     0.000000     0.000000     0.000000
       1        0       10        8       22       22       30     0.288841     0.000000     0.000000     0.000000
       1        0       10        8       22       24       26    -0.105531     0.000000     0.000000     0.000000
       1        0       10        8       22       24       28    -0.070840     0.000000     0.000000     0.000000
       1        0       10        8       24        8       24    -0.813529     0.000000     0.000000     0.000000
       1        0       10        8       24        8       26     0.340961     0.000000     0.000000     0.000000
       1        0       10        8       24       10       22    -0.354790     0.000000     0.000000     0.000000
       1        0       10        8       24       10       24    -0.127577     0.000000     0.000000     0.000000
       1        0       10        8       24       12       22    -0.091333     0.000000     0.000000     0.000000
       1        0       10        8       24       14       16    -2.387508     0.000000     0.000000     0.000000
       1        0       10        8       24       14       18     0.122398     0.000000     0.000000     0.000000
       1        0       10        8       24       22       24     0.354175     0.000000     0.000000     0.000000
       1        0       10        8       24       22       26     0.095624     0.000000     0.000000     0.000000
       1        0       10        8       24       22       28     0.076837     0.000000     0.000000     0.000000
       1        0       10        8       24       22       30    -0.105845     0.000000     0.000000     0.000000
       1        0       10        8       24       24       26    -0.000453     0.000000     0.000000     0.000000
       1        0       10        8       24       24       28     0.111890     0.000000     0.000000     0.000000
       1        0       10        8       26        8       26    -0.226888     0.000000     0.000000     0.000000
       1        0       10        8       26       10       22    -0.445759     0.000000     0.000000     0.000000
       1        0       10        8       26       10       24    -0.633759     0.000000     0.000000     0.000000
       1        0       10        8       26       12       22    -0.428974     0.000000     0.000000     0.000000
       1        0       10        8       26       14       16    -0.191777     0.000000     0.000000     0.000000
       1        0       10        8       26       14       18    -1.338493     0.000000     0.000000     0.000000
       1        0       10        8       26       22       24     0.232784     0.000000     0.000000     0.000000
       1        0       10        8       26       22       26     0.099925     0.000000     0.000000     0.000000
       1        0       10        8       26       22       28    -0.149295     0.000000     0.000000     0.000000
       1        0       10        8       26       22       30     0.205447     0.000000     0.000000     0.000000
       1        0       10        8       26       24       26     0.339399     0.000000     0.000000     0.000000
